word,speaker,filename
лет,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-лет.wav
лета,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-лета.wav
лето,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-лето.wav
лешник,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-лешник.wav
леќа,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-леќа.wav
лиже,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-лиже.wav
лик,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-лик.wav
лилjак,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-лилjак.wav
лилјак,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-лилјак.wav
лимон,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-лимон.wav
лингвистика,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-лингвистика.wav
линија,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-линија.wav
липа,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-липа.wav
лисица,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-лисица.wav
лист,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-лист.wav
листопад,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-листопад.wav
литар,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-литар.wav
литература,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-литература.wav
литиум,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-литиум.wav
лице,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-лице.wav
лов,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-лов.wav
логаритам,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-логаритам.wav
лоза,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-лоза.wav
лозинка,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-лозинка.wav
лопушник,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Лопушник.wav
лос,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-лос.wav
лосос,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-лосос.wav
лубен,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Лубен.wav
лубеница,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-лубеница.wav
лук,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-лук.wav
лутециум,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-лутециум.wav
луѓе,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-луѓе.wav
луња,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-луња.wav
магаре,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-магаре.wav
магла,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-магла.wav
магма,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-магма.wav
магнезиум,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-магнезиум.wav
магнет,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-магнет.wav
мадемско,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Мадемско.wav
маж,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-маж.wav
македонистика,Jovan.kostov,LL-Q9296 (mkd)-Jovan.kostov-македонистика.wav
македонска абецедарска азбука,Jovan.kostov,LL-Q9296 (mkd)-Jovan.kostov-Македонска абецедарска азбука.wav
македонска азбука,Jovan.kostov,LL-Q9296 (mkd)-Jovan.kostov-македонска азбука.wav
македонска граматика,Jovan.kostov,LL-Q9296 (mkd)-Jovan.kostov-Македонска граматика.wav
македонска знаковна азбука,Jovan.kostov,LL-Q9296 (mkd)-Jovan.kostov-Македонска знаковна азбука.wav
македонска книжевност,Jovan.kostov,LL-Q9296 (mkd)-Jovan.kostov-македонска книжевност.wav
македонска преродбеничка азбука,Jovan.kostov,LL-Q9296 (mkd)-Jovan.kostov-Македонска преродбеничка азбука.wav
македонска транскрипција на албанските имиња,Jovan.kostov,LL-Q9296 (mkd)-Jovan.kostov-Македонска транскрипција на албанските имиња.wav
македонска читанка (1890),Jovan.kostov,LL-Q9296 (mkd)-Jovan.kostov-Македонска читанка (1890).wav
македонската книжевност во 19 век,Jovan.kostov,LL-Q9296 (mkd)-Jovan.kostov-Македонската книжевност во 19 век.wav
македонски,Jovan.kostov,LL-Q9296 (mkd)-Jovan.kostov-македонски.wav
македонски дијалекти,Jovan.kostov,LL-Q9296 (mkd)-Jovan.kostov-македонски дијалекти.wav
македонски знаковен јазик,Jovan.kostov,LL-Q9296 (mkd)-Jovan.kostov-Македонски знаковен јазик.wav
македонски месеци,Jovan.kostov,LL-Q9296 (mkd)-Jovan.kostov-Македонски месеци.wav
македонски народни песни,Jovan.kostov,LL-Q9296 (mkd)-Jovan.kostov-Македонски народни песни.wav
македонски писма,Jovan.kostov,LL-Q9296 (mkd)-Jovan.kostov-Македонски писма.wav
македонски правопис,Jovan.kostov,LL-Q9296 (mkd)-Jovan.kostov-Македонски правопис.wav
македонски речник од 16 век,Jovan.kostov,LL-Q9296 (mkd)-Jovan.kostov-Македонски речник од 16 век.wav
македонски јазик,Jovan.kostov,LL-Q9296 (mkd)-Jovan.kostov-македонски јазик.wav
македонски јазичен портал,Jovan.kostov,LL-Q9296 (mkd)-Jovan.kostov-Македонски јазичен портал.wav
македонскиот јазик за време на преродбата,Jovan.kostov,LL-Q9296 (mkd)-Jovan.kostov-Македонскиот јазик за време на преродбата.wav
македонско ракописно писмо,Jovan.kostov,LL-Q9296 (mkd)-Jovan.kostov-Македонско ракописно писмо.wav
мал,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-мал.wav
мала преспа,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Мала Преспа.wav
маларија,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-маларија.wav
малесија,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Малесија.wav
малешевски планини,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Малешевски Планини.wav
малина,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-малина.wav
мама,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-мама.wav
мамут,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-мамут.wav
манастир,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-манастир.wav
манган,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-манган.wav
манго,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-манго.wav
манговица,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Манговица.wav
мандарина,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-мандарина.wav
маргарин,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-маргарин.wav
мариово,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Мариово.wav
март,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-март.wav
маруша (езеро),Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Маруша (езеро).wav
маса,Zquad974,LL-Q9296 (mkd)-Zquad974-маса.wav
масажа,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-масажа.wav
маска,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-маска.wav
маслинка,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-маслинка.wav
масло,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-масло.wav
математика,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-математика.wav
мачка,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-мачка.wav
мачор,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-мачор.wav
мај,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-мај.wav
мајка,Jovan.kostov,LL-Q9296 (mkd)-Jovan.kostov-мајка.wav
мајмун,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-мајмун.wav
мајчин јазик,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-мајчин јазик.wav
мебел,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-мебел.wav
мев,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-мев.wav
мед,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-мед.wav
медал,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-медал.wav
медицина,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-медицина.wav
медуза,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-медуза.wav
мелница,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-мелница.wav
менделевиум,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-менделевиум.wav
менструација,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-менструација.wav
мермер,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-мермер.wav
месар,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-месар.wav
месец,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-месец.wav
месечина,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-месечина.wav
месо,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-месо.wav
место,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-место.wav
метал,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-метал.wav
метафора,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-метафора.wav
метла,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-метла.wav
меч,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-меч.wav
мечка,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-мечка.wav
меѓународен,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-меѓународен.wav
микроскоп,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-микроскоп.wav
милион,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-милион.wav
милја,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-милја.wav
минаре,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-минаре.wav
минато,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-минато.wav
минерал,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-минерал.wav
минута,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-минута.wav
мир,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-мир.wav
мисир,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-мисир.wav
мисирка,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-мисирка.wav
мисли,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-мисли.wav
мито,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-мито.wav
млад,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-млад.wav
младост,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-младост.wav
млеко,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-млеко.wav
многу,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-многу.wav
многуаголник,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-многуаголник.wav
множина,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-множина.wav
мнозинство,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-мнозинство.wav
модар,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-модар.wav
мозок,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-мозок.wav
моклишко езеро,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Моклишко Езеро.wav
мокро езеро,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Мокро Езеро.wav
молекула,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-молекула.wav
молибден,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-молибден.wav
молив,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-молив.wav
молитва,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-молитва.wav
молчи,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-молчи.wav
момче,Jovan.kostov,LL-Q9296 (mkd)-Jovan.kostov-момче.wav
монархија,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-монархија.wav
монах,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-монах.wav
монета,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-монета.wav
монитор,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-монитор.wav
монотеизам,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-монотеизам.wav
мора,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-мора.wav
море,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-море.wav
морж,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-морж.wav
морков,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-морков.wav
морфологија на македонскиот јазик,Jovan.kostov,LL-Q9296 (mkd)-Jovan.kostov-Морфологија на македонскиот јазик.wav
мост,Zquad974,LL-Q9296 (mkd)-Zquad974-мост.wav
мотика,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-мотика.wav
мотор,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-мотор.wav
мој,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-мој.wav
моќ,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-моќ.wav
мрава,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-мрава.wav
мравка,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-мравка.wav
мравјалник,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-мравјалник.wav
мраз,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-мраз.wav
мразулец,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-мразулец.wav
мрак,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-мрак.wav
мрвачко,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Мрвачко.wav
мрмот,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-мрмот.wav
мртов,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-мртов.wav
мршојадец,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-мршојадец.wav
мува,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-мува.wav
мудар,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-мудар.wav
мудрост,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-мудрост.wav
музеј,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-музеј.wav
музика,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-музика.wav
муле,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-муле.wav
мумџица,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Мумџица.wav
мускул,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-мускул.wav
муслиман,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-муслиман.wav
мутација,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-мутација.wav
муштерија,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-муштерија.wav
на,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-на.wav
надеж,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-надеж.wav
напон,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-напон.wav
напрсток,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-напрсток.wav
народ,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-народ.wav
населица,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Населица.wav
насмевка,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-насмевка.wav
насока,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-насока.wav
натриум,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-натриум.wav
наука,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-наука.wav
научен,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-научен.wav
научник,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-научник.wav
нафта,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-нафта.wav
наш,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-наш.wav
не,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-не.wav
небо,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-небо.wav
невработеност,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-невработеност.wav
недела,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-недела.wav
независност,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-независност.wav
неон,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-неон.wav
неписменост,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-неписменост.wav
непријател,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-непријател.wav
нептуниум,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-нептуниум.wav
нерв,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-нерв.wav
нешто,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-нешто.wav
ние,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-ние.wav
никел,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-никел.wav
никогаш,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-никогаш.wav
нилски коњ,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-нилски коњ.wav
ниобиум,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-ниобиум.wav
ниџе,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Ниџе.wav
но,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-но.wav
нобелиум,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-нобелиум.wav
нов,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-нов.wav
новинарство,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-новинарство.wav
нога,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-нога.wav
ноември,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-ноември.wav
нож,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-нож.wav
ножици,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-ножици.wav
нокт,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-нокт.wav
нос,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-нос.wav
носорог,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-носорог.wav
ној,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-ној.wav
ноќ,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-ноќ.wav
нула,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-нула.wav
обетка,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-обетка.wav
обител,Jovan.kostov,LL-Q9296 (mkd)-Jovan.kostov-Обител.wav
обичај,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-обичај.wav
облак,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-облак.wav
облаковска планина,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Облаковска Планина.wav
облачен,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-облачен.wav
обоа,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-обоа.wav
обозна,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Обозна.wav
образ,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-образ.wav
образување и функција на именките во македонскиот јазик,Jovan.kostov,LL-Q9296 (mkd)-Jovan.kostov-Образување и функција на именките во македонскиот јазик.wav
овес,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-овес.wav
овошје,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-овошје.wav
овца,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-овца.wav
оган,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-оган.wav
огледало,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-огледало.wav
огражден,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Огражден.wav
огрозд,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-огрозд.wav
од,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-од.wav
одбојка,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-одбојка.wav
одвртка,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-одвртка.wav
одговор,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-одговор.wav
оди,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-оди.wav
одмазда,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-одмазда.wav
озон,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-озон.wav
океан,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-океан.wav
окно,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-окно.wav
око,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-око.wav
октомври,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-октомври.wav
олово,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-олово.wav
олтар,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-олтар.wav
омлет,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-омлет.wav
ономастика на македонскиот јазик,Jovan.kostov,LL-Q9296 (mkd)-Jovan.kostov-Ономастика на македонскиот јазик.wav
опасен,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-опасен.wav
опасност,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-опасност.wav
опат,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-опат.wav
опатица,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-опатица.wav
опатија,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-опатија.wav
опашка,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-опашка.wav
оргазам,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-оргазам.wav
орган,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-орган.wav
организам,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-организам.wav
орел,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-орел.wav
ориз,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-ориз.wav
оружје,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-оружје.wav
оса,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-оса.wav
осми,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-осми.wav
осмиум,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-осмиум.wav
осоговија,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Осоговија.wav
остров,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-остров.wav
острово,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Острово.wav
осум,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-осум.wav
осумдесет,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-осумдесет.wav
осумнаесет,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-осумнаесет.wav
отец,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-отец.wav
отров,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-отров.wav
офицер,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-офицер.wav
официјален дигитален речник на македонскиот јазик,Jovan.kostov,LL-Q9296 (mkd)-Jovan.kostov-Официјален дигитален речник на македонскиот јазик.wav
охридско езеро,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Охридско Езеро.wav
оцет,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-оцет.wav
очи,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-очи.wav
очила,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-очила.wav
очув,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-очув.wav
оџак,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-оџак.wav
падеж,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-падеж.wav
падобран,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-падобран.wav
пазува,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-пазува.wav
паладиум,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-паладиум.wav
палец,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-палец.wav
памет,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-памет.wav
памук,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-памук.wav
папаја,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-папаја.wav
папрат,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-папрат.wav
паразит,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-паразит.wav
пари,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-пари.wav
пасош,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-пасош.wav
паста,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-паста.wav
пастрмка,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-пастрмка.wav
пат,Zquad974,LL-Q9296 (mkd)-Zquad974-пат.wav
патка,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-патка.wav
патор,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-патор.wav
патува,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-патува.wav
паун,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-паун.wav
пациент,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-пациент.wav
пашканат,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-пашканат.wav
пајак,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-пајак.wav
пајка,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-пајка.wav
пегла,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-пегла.wav
педесет,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-педесет.wav
пее,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-пее.wav
пекар,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-пекар.wav
пекара,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-пекара.wav
пеликан,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-пеликан.wav
пелистер,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Пелистер.wav
пенис,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-пенис.wav
пенџер,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-пенџер.wav
пенџере,Zquad974,LL-Q9296 (mkd)-Zquad974-пенџере.wav
