word,sentence,audio_path,source,license,status
речиси,оцелотите сакаат да јадат мали животни ако можат фаќаат мајмуни змии глодари и птици речиси сите животни што ги лови оцелотот се значително помали од него,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10081916333198708929.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
решаваат,луѓето со овој вид на размислување размислуваат логично можат да меморираат шеми да решаваат проблеми и да работат на научни тестови,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10065805928696453690.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
ридови,древниот град во јудејските ридови има фасцинантна историја од илјадници години,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/1024249578263387272.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
риина,овие босови беа зауздани од провенцано кога ѝ стави крај на војната поттикната од риина против државата која ги одзеде животите на крстоносците  на мафијата џовани фалконе и паоло борселино во 1992 година.,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/100335690878847577.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
роџер,пбс-серијата има повеќе од две дузини еми награди и е пократко се емитува само од улицата сезам и соседството на господин роџер,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10108587738237734175.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
сакаат,фрлањето бумеранг е популарна вештина со којашто сакаат да се стекнат многу туристи,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10027419106927420586.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
само,пбс-серијата има повеќе од две дузини еми награди и е пократко се емитува само од улицата сезам и соседството на господин роџер,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10108587738237734175.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
сан,"капсулата ќе се движи со околу 12,8 km или 8 милји во секунда што е доволно брзо за да се стигне од сан франциско до лос анџелес за само една минута",/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10271544060901211918.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
свое,досега аол можеше да го движи и развива им-пазарот со свое темпо како резултат на неговата широка употреба во соединетите американски држави,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10056485569275356852.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
своите,за една година едно заразено лице може да зарази 10 до 15 од своите блиски контакти,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10213323411600483064.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
својот,во својот одговор министерството го нарече одложувањето на извештајот на apple како навистина за жалење,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10200395905752521111.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
свртени,жените готвеле во дворот продавниците биле само тезги на отворено свртени кон улицата каменот се користел за изградба на куќи,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10305993034972183134.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
се,фрлањето бумеранг е популарна вештина со којашто сакаат да се стекнат многу туристи,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10027419106927420586.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
сезам,пбс-серијата има повеќе од две дузини еми награди и е пократко се емитува само од улицата сезам и соседството на господин роџер,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10108587738237734175.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
секунда,"капсулата ќе се движи со околу 12,8 km или 8 милји во секунда што е доволно брзо за да се стигне од сан франциско до лос анџелес за само една минута",/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10271544060901211918.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
семејство,чарлс е првиот член на британското кралско семејство кој добил диплома,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10123852642494166514.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
сепак,сепак целиот иок мора да ги ратификува гласовите на состанокот во копенхаген во октомври,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10191154942890731144.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
силни,тие создаваат силни ветрови често со брзина од 100-200 милји/час и може да креваат тешки објекти во воздух и да ги носат со движењето на торнадото,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10126284256771084333.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
симптомите,внатрешното труење може да не може веднаш да се види симптомите како што е повраќање се прилично општи па не може веднаш да се постави дијагноза,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10076341673973189911.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
сите,оцелотите сакаат да јадат мали животни ако можат фаќаат мајмуни змии глодари и птици речиси сите животни што ги лови оцелотот се значително помали од него,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10081916333198708929.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
ситниот,натпреварите започнаа во 10:00 часот во одлични временски услови а освен ситниот дожд на средината од утрото брзо се разведри па денот беше совршен за рагби 7,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10137687205240250466.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
слабеат,денес рано наутро ветровите беа со брзина од 83 km/h и се очекуваше да слабеат,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10164070221573083264.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
славна,друг познат грк е математичарот питагора најпознат по неговата славна теорема за односот на страните кај рамностран триаголник,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10287951160575319471.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
слично,кога патувате очекувајте нештата да не бидат како дома манирите законите храната сообраќајот сместувањето стандардите јазикот и слично до некој степен ќе се разликуваат од местото каде живеете,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10131002331626310114.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
сместувањето,кога патувате очекувајте нештата да не бидат како дома манирите законите храната сообраќајот сместувањето стандардите јазикот и слично до некој степен ќе се разликуваат од местото каде живеете,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10131002331626310114.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
смртна,некои земји имаат мошне драконски казни дури и за оние кои првпат прават престап тука може да спаѓаат и затворски казни од над 10 години или смртна казна,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10064679055382452909.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
со,фрлањето бумеранг е популарна вештина со којашто сакаат да се стекнат многу туристи,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10027419106927420586.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
собира,главниот тек на реката амазон изнесува 6387 км 3980 милји. вода собира од илјадници помали реки,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10011926538676301602.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
совршен,натпреварите започнаа во 10:00 часот во одлични временски услови а освен ситниот дожд на средината од утрото брзо се разведри па денот беше совршен за рагби 7,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10137687205240250466.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
соединетите,досега аол можеше да го движи и развива им-пазарот со свое темпо како резултат на неговата широка употреба во соединетите американски држави,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10056485569275356852.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
создаваат,тие создаваат силни ветрови често со брзина од 100-200 милји/час и може да креваат тешки објекти во воздух и да ги носат со движењето на торнадото,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10126284256771084333.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
сообраќајот,кога патувате очекувајте нештата да не бидат како дома манирите законите храната сообраќајот сместувањето стандардите јазикот и слично до некој степен ќе се разликуваат од местото каде живеете,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10131002331626310114.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
соодветно,на третото место хамлин заостанува со дваесет поени но пет пред боујер кејн и трукс џуниор се петто и шесто соодветно со 2220 и 2207 поени,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10327611841917520872.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
соопштение,денешното соопштение исто така ја искажува и обврската на владата што ја презеде во март годинава за финансирање на повеќе колички,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10082000026820544428.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
сопствена,херши и чејс користеле фаги или вируси за вградување на нивната сопствена днк во бактерија,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10168521013030027655.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
соседа,за време на 18-тиот век камбоџа се нашла притисната помеѓу два силни соседа тајланд и виетнам,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10216478048595634999.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
соседството,пбс-серијата има повеќе од две дузини еми награди и е пократко се емитува само од улицата сезам и соседството на господин роџер,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10108587738237734175.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
состанокот,сепак целиот иок мора да ги ратификува гласовите на состанокот во копенхаген во октомври,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10191154942890731144.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
спаѓаат,некои земји имаат мошне драконски казни дури и за оние кои првпат прават престап тука може да спаѓаат и затворски казни од над 10 години или смртна казна,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10064679055382452909.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
спречување,медиумските компании редовно лажат за целта на ова тврдејќи дека е за спречување пиратерија,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10219126145262163635.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
средината,натпреварите започнаа во 10:00 часот во одлични временски услови а освен ситниот дожд на средината од утрото брзо се разведри па денот беше совршен за рагби 7,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10137687205240250466.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
стави,овие босови беа зауздани од провенцано кога ѝ стави крај на војната поттикната од риина против државата која ги одзеде животите на крстоносците  на мафијата џовани фалконе и паоло борселино во 1992 година.,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/100335690878847577.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
стадионот,не е организиран додатен превоз а подземните возови нема да запираат кај вембли и местата за паркирање и паркинзите за прекачување во јавен превоз не се достапни кај стадионот,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10151850202817638775.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
стандардите,кога патувате очекувајте нештата да не бидат како дома манирите законите храната сообраќајот сместувањето стандардите јазикот и слично до некој степен ќе се разликуваат од местото каде живеете,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10131002331626310114.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
сте,за проверка на жртвата мора прво да го испитате местото на настанот за да се уверите дека сте безбедни,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10190096799150502954.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
стекнат,фрлањето бумеранг е популарна вештина со којашто сакаат да се стекнат многу туристи,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10027419106927420586.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
степен,кога патувате очекувајте нештата да не бидат како дома манирите законите храната сообраќајот сместувањето стандардите јазикот и слично до некој степен ќе се разликуваат од местото каде живеете,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10131002331626310114.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
стигне,"капсулата ќе се движи со околу 12,8 km или 8 милји во секунда што е доволно брзо за да се стигне од сан франциско до лос анџелес за само една минута",/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10271544060901211918.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
стил,хсие исто така тврдеше дека фотогеничниот ма бил повеќе за стил отколку за суштина,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10012693046237682727.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
страните,друг познат грк е математичарот питагора најпознат по неговата славна теорема за односот на страните кај рамностран триаголник,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10287951160575319471.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
суштина,хсие исто така тврдеше дека фотогеничниот ма бил повеќе за стил отколку за суштина,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10012693046237682727.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
сфатат,можеби повеќето луѓе ќе сфатат дека нивна најдобра долгорочна опција е да работат заедно со другите,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10104733770466673094.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
така,хсие исто така тврдеше дека фотогеничниот ма бил повеќе за стил отколку за суштина,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10012693046237682727.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
тајланд,за време на 18-тиот век камбоџа се нашла притисната помеѓу два силни соседа тајланд и виетнам,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10216478048595634999.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
тврдеше,хсие исто така тврдеше дека фотогеничниот ма бил повеќе за стил отколку за суштина,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10012693046237682727.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
тврдејќи,медиумските компании редовно лажат за целта на ова тврдејќи дека е за спречување пиратерија,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10219126145262163635.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
тврдењето,оваа теорија му противречи на тврдењето дека месечината е целосно без никаква геолошка активност,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10263398184083001054.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
тезги,жените готвеле во дворот продавниците биле само тезги на отворено свртени кон улицата каменот се користел за изградба на куќи,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10305993034972183134.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
тек,главниот тек на реката амазон изнесува 6387 км 3980 милји. вода собира од илјадници помали реки,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10011926538676301602.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
темпо,досега аол можеше да го движи и развива им-пазарот со свое темпо како резултат на неговата широка употреба во соединетите американски држави,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10056485569275356852.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
теорема,друг познат грк е математичарот питагора најпознат по неговата славна теорема за односот на страните кај рамностран триаголник,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10287951160575319471.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
теорија,оваа теорија му противречи на тврдењето дека месечината е целосно без никаква геолошка активност,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10263398184083001054.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
тестови,луѓето со овој вид на размислување размислуваат логично можат да меморираат шеми да решаваат проблеми и да работат на научни тестови,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10065805928696453690.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
тешки,тие создаваат силни ветрови често со брзина од 100-200 милји/час и може да креваат тешки објекти во воздух и да ги носат со движењето на торнадото,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10126284256771084333.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
тешко,на децата со хиперкинетичко нарушување им е тешко да се концентрираат на нешта како училишна работа но можат да се концентрираат на нештата во коишто уживаат како што се играње игри гледање на омилените цртани филмови или пишување реченици без интерпункциски знаци,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10041339867544878266.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
тие,тие создаваат силни ветрови често со брзина од 100-200 милји/час и може да креваат тешки објекти во воздух и да ги носат со движењето на торнадото,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10126284256771084333.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
тимот,престојуваше во хотелот на тимот пред натпреварот планиран за во недела против болоња,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10253250412252597269.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
торнадата,торнадата корнат дрвја туркаат блокови од згради и креваат автмобили во воздух најстрашните два проценти од торнадата траат повеќе од три часа,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/1019339275886201248.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
торнадото,тие создаваат силни ветрови често со брзина од 100-200 милји/час и може да креваат тешки објекти во воздух и да ги носат со движењето на торнадото,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10126284256771084333.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
траат,торнадата корнат дрвја туркаат блокови од згради и креваат автмобили во воздух најстрашните два проценти од торнадата траат повеќе од три часа,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/1019339275886201248.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
тргнал,противмински брод од класа авенџер тргнал кон пуерто принсеса во палаван,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10141811099397219330.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
треба,постојат многу нешта кои треба да ги земете во предвид пред и кога патувате некаде,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10158907669021609272.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
третото,на третото место хамлин заостанува со дваесет поени но пет пред боујер кејн и трукс џуниор се петто и шесто соодветно со 2220 и 2207 поени,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10327611841917520872.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
три,торнадата корнат дрвја туркаат блокови од згради и креваат автмобили во воздух најстрашните два проценти од торнадата траат повеќе од три часа,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/1019339275886201248.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
триаголник,друг познат грк е математичарот питагора најпознат по неговата славна теорема за односот на страните кај рамностран триаголник,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10287951160575319471.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
труење,внатрешното труење може да не може веднаш да се види симптомите како што е повраќање се прилично општи па не може веднаш да се постави дијагноза,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10076341673973189911.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
трукс,на третото место хамлин заостанува со дваесет поени но пет пред боујер кејн и трукс џуниор се петто и шесто соодветно со 2220 и 2207 поени,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10327611841917520872.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
тука,некои земји имаат мошне драконски казни дури и за оние кои првпат прават престап тука може да спаѓаат и затворски казни од над 10 години или смртна казна,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10064679055382452909.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
туристи,фрлањето бумеранг е популарна вештина со којашто сакаат да се стекнат многу туристи,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10027419106927420586.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
туркаат,торнадата корнат дрвја туркаат блокови од згради и креваат автмобили во воздух најстрашните два проценти од торнадата траат повеќе од три часа,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/1019339275886201248.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
турција,"површината на турција вклучително и езера зафаќа 783,562 километри квадратни  300,948 sq mi од кои 755,688 километри квадратни  291,773 sq mi се во југозападна азија а 23,764 километри квадратни 9,174 sq mi во европа",/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10103324218987893278.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
тут,така е кралот тутанкамон познат и како кралот тут или кралот момче е еден од најпознатите антички египетски кралеви во модерното доба,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10223565863101899842.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
тутанкамон,така е кралот тутанкамон познат и како кралот тут или кралот момче е еден од најпознатите антички египетски кралеви во модерното доба,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10223565863101899842.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
уверите,за проверка на жртвата мора прво да го испитате местото на настанот за да се уверите дека сте безбедни,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10190096799150502954.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
уживаат,на децата со хиперкинетичко нарушување им е тешко да се концентрираат на нешта како училишна работа но можат да се концентрираат на нештата во коишто уживаат како што се играње игри гледање на омилените цртани филмови или пишување реченици без интерпункциски знаци,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10041339867544878266.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
улицата,пбс-серијата има повеќе од две дузини еми награди и е пократко се емитува само од улицата сезам и соседството на господин роџер,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10108587738237734175.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
уништи,"""но кралската морнарица и понатаму била посилна од германската морнарица kriegsmarine"" и ќе можела да ја уништи која било инвазиска флота испратена по англискиот канал.",/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10065444896906387793.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
употреба,досега аол можеше да го движи и развива им-пазарот со свое темпо како резултат на неговата широка употреба во соединетите американски држави,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10056485569275356852.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
